turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB016,FARM10,2026-01-01T21:35:00Z,2026-01-01T21:55:00Z,718.7,5.2,7.7,1.7,69.2
TURB016,FARM10,2026-01-01T21:40:00Z,2026-01-01T21:45:00Z,690.0,4.7,6.2,1.4,68.8
TURB016,FARM10,2026-01-01T21:45:00Z,2026-01-01T21:46:00Z,619.5,4.9,6.3,2.7,68.8
TURB016,FARM10,2026-01-01T21:50:00Z,2026-01-01T21:55:00Z,630.6,4.4,6.1,1.6,68.7
TURB016,FARM10,2026-01-01T21:55:00Z,2026-01-01T21:59:00Z,1203.4,6.3,7.9,2.4,68.5
TURB016,FARM10,2026-01-01T22:00:00Z,2026-01-01T22:01:00Z,1194.0,6.8,8.8,3.0,69.3
TURB016,FARM10,2026-01-01T22:05:00Z,2026-01-01T22:08:00Z,869.1,5.5,6.9,1.8,69.2
TURB016,FARM10,2026-01-01T22:10:00Z,2026-01-01T22:13:00Z,377.4,4.3,6.4,2.4,69.1
TURB016,FARM10,2026-01-01T22:15:00Z,2026-01-01T22:18:00Z,703.3,4.9,5.9,0.8,68.5
TURB016,FARM10,2026-01-01T22:20:00Z,2026-01-01T22:25:00Z,1177.1,6.1,7.9,3.1,68.6
TURB016,FARM10,2026-01-01T22:25:00Z,2026-01-01T22:26:00Z,851.9,5.7,6.8,2.0,68.8
TURB016,FARM10,2026-01-01T22:30:00Z,2026-01-01T22:32:00Z,1034.7,6.2,7.9,0.9,68.6
TURB016,FARM10,2026-01-01T22:35:00Z,2026-01-01T22:39:00Z,901.1,5.9,8.0,3.0,68.5
TURB016,FARM10,2026-01-01T22:40:00Z,2026-01-01T22:41:00Z,1104.4,6.2,7.5,2.9,68.5
TURB016,FARM10,2026-01-01T22:45:00Z,2026-01-01T22:47:00Z,1554.8,6.9,8.8,1.3,69.2
TURB016,FARM10,2026-01-01T22:50:00Z,2026-01-01T22:52:00Z,1744.0,8.1,10.6,2.0,70.2
TURB016,FARM10,2026-01-01T22:55:00Z,2026-01-01T22:58:00Z,2234.9,9.2,11.9,2.4,71.2
TURB016,FARM10,2026-01-01T23:00:00Z,2026-01-01T23:02:00Z,1777.3,7.7,10.1,2.3,71.7
TURB016,FARM10,2026-01-01T23:05:00Z,2026-01-01T23:09:00Z,1807.4,8.3,10.7,3.6,72.3
TURB016,FARM10,2026-01-01T23:10:00Z,2026-01-01T23:13:00Z,2049.8,8.8,12.2,2.9,73.0
TURB016,FARM10,2026-01-01T23:15:00Z,2026-01-01T23:18:00Z,2157.0,9.4,12.8,1.8,73.8
TURB016,FARM10,2026-01-01T23:20:00Z,2026-01-01T23:24:00Z,2743.5,10.0,13.7,2.3,75.0
TURB016,FARM10,2026-01-01T23:25:00Z,2026-01-01T23:27:00Z,2713.6,9.6,12.3,4.3,76.4
TURB016,FARM10,2026-01-01T23:30:00Z,2026-01-01T23:32:00Z,2159.5,9.4,12.0,4.2,76.6
TURB016,FARM10,2026-01-01T23:35:00Z,2026-01-01T23:36:00Z,2553.2,9.4,12.8,3.3,77.0
TURB016,FARM10,2026-01-01T23:40:00Z,2026-01-01T23:42:00Z,2485.2,9.9,12.7,4.6,77.3
TURB016,FARM10,2026-01-01T23:45:00Z,2026-01-01T23:50:00Z,2375.3,9.6,12.3,2.9,77.7
TURB016,FARM10,2026-01-01T23:50:00Z,2026-01-01T23:53:00Z,2372.9,10.0,13.0,1.9,77.9
TURB016,FARM10,2026-01-01T23:55:00Z,2026-01-01T23:59:00Z,2163.2,9.0,12.4,3.8,78.2
TURB016,FARM10,2026-01-02T00:00:00Z,2026-01-02T00:13:00Z,2148.2,9.1,12.0,3.1,78.0
TURB016,FARM10,2026-01-02T00:05:00Z,2026-01-02T00:08:00Z,2119.9,9.0,12.0,2.6,77.9
TURB016,FARM10,2026-01-02T00:10:00Z,2026-01-02T00:14:00Z,2487.7,10.1,13.0,2.6,78.6
TURB016,FARM10,2026-01-02T00:15:00Z,2026-01-02T00:19:00Z,2661.7,10.2,13.4,2.4,79.2
TURB016,FARM10,2026-01-02T00:20:00Z,2026-01-02T00:21:00Z,2410.5,9.6,12.0,2.8,79.4
TURB016,FARM10,2026-01-02T00:25:00Z,2026-01-02T00:30:00Z,2959.2,10.8,14.3,2.3,79.8
TURB016,FARM10,2026-01-02T00:30:00Z,2026-01-02T00:32:00Z,3285.9,12.1,16.0,2.8,81.0
TURB016,FARM10,2026-01-02T00:35:00Z,2026-01-02T00:36:00Z,3257.9,11.5,14.8,1.2,81.8
TURB016,FARM10,2026-01-02T00:40:00Z,2026-01-02T00:44:00Z,2668.4,11.0,14.2,2.6,81.8
TURB016,FARM10,2026-01-02T00:45:00Z,2026-01-02T00:50:00Z,2890.2,10.8,15.0,0.7,82.0
TURB016,FARM10,2026-01-02T00:50:00Z,2026-01-02T00:51:00Z,2506.6,10.1,13.8,1.6,82.1
TURB016,FARM10,2026-01-02T00:55:00Z,2026-01-02T00:59:00Z,2696.9,10.5,13.5,2.7,82.1
TURB016,FARM10,2026-01-02T01:00:00Z,2026-01-02T01:05:00Z,2500.9,10.2,13.6,3.2,81.9
TURB016,FARM10,2026-01-02T01:05:00Z,2026-01-02T01:09:00Z,1979.9,8.6,11.9,3.4,81.1
TURB016,FARM10,2026-01-02T01:10:00Z,2026-01-02T01:12:00Z,2202.4,9.5,12.0,2.1,80.5
TURB016,FARM10,2026-01-02T01:15:00Z,2026-01-02T01:19:00Z,2482.9,9.8,13.2,2.0,80.3
TURB016,FARM10,2026-01-02T01:20:00Z,2026-01-02T01:21:00Z,2202.5,8.8,12.0,3.1,79.8
TURB016,FARM10,2026-01-02T01:25:00Z,2026-01-02T01:28:00Z,2352.4,9.3,12.5,2.9,79.5
TURB016,FARM10,2026-01-02T01:30:00Z,2026-01-02T01:35:00Z,2287.1,9.6,12.3,3.1,79.3
TURB016,FARM10,2026-01-02T01:35:00Z,2026-01-02T01:38:00Z,2406.3,9.2,12.5,1.5,79.4
TURB016,FARM10,2026-01-02T01:40:00Z,2026-01-02T01:42:00Z,2338.3,9.4,12.2,2.1,79.6
TURB016,FARM10,2026-01-02T01:45:00Z,2026-01-02T01:49:00Z,2681.1,9.7,12.9,0.0,80.0
TURB016,FARM10,2026-01-02T01:50:00Z,2026-01-02T01:53:00Z,2471.1,10.5,13.9,2.6,79.9
TURB016,FARM10,2026-01-02T01:55:00Z,2026-01-02T02:00:00Z,2109.1,9.3,12.0,2.3,79.2
TURB016,FARM10,2026-01-02T02:00:00Z,2026-01-02T02:04:00Z,2257.9,10.2,14.3,2.5,79.4
TURB016,FARM10,2026-01-02T02:05:00Z,2026-01-02T02:06:00Z,2750.1,10.8,14.2,1.7,79.7
TURB016,FARM10,2026-01-02T02:10:00Z,2026-01-02T02:12:00Z,2531.2,10.3,14.1,3.1,79.1
TURB016,FARM10,2026-01-02T02:15:00Z,2026-01-02T02:18:00Z,3144.4,11.4,15.7,2.0,79.9
TURB016,FARM10,2026-01-02T02:20:00Z,2026-01-02T02:23:00Z,2813.6,11.3,15.3,2.1,80.2
TURB016,FARM10,2026-01-02T02:25:00Z,2026-01-02T02:26:00Z,3214.6,11.6,15.5,3.4,81.4
TURB016,FARM10,2026-01-02T02:30:00Z,2026-01-02T02:33:00Z,3291.3,11.6,15.5,3.8,82.2
TURB016,FARM10,2026-01-02T02:35:00Z,2026-01-02T02:37:00Z,3053.4,12.4,16.4,2.8,82.5
TURB016,FARM10,2026-01-02T02:40:00Z,2026-01-02T02:42:00Z,2885.8,11.0,14.8,3.7,82.7
TURB016,FARM10,2026-01-02T02:45:00Z,2026-01-02T02:49:00Z,3201.9,11.3,14.5,3.5,83.3
TURB016,FARM10,2026-01-02T02:50:00Z,2026-01-02T02:52:00Z,3029.6,11.5,15.5,0.2,83.3
TURB016,FARM10,2026-01-02T02:55:00Z,2026-01-02T02:58:00Z,2968.8,11.9,15.7,2.3,83.1
TURB016,FARM10,2026-01-02T03:00:00Z,2026-01-02T03:01:00Z,3098.6,11.5,15.2,3.1,83.3
TURB016,FARM10,2026-01-02T03:05:00Z,2026-01-02T03:07:00Z,2964.5,10.8,14.5,1.6,83.7
TURB016,FARM10,2026-01-02T03:10:00Z,2026-01-02T03:14:00Z,3224.9,11.2,15.2,0.3,84.2
TURB016,FARM10,2026-01-02T03:15:00Z,2026-01-02T03:19:00Z,3229.3,11.3,15.5,3.0,84.4
TURB016,FARM10,2026-01-02T03:20:00Z,2026-01-02T03:21:00Z,2759.9,10.4,13.4,1.6,84.2
TURB016,FARM10,2026-01-02T03:25:00Z,2026-01-02T03:27:00Z,3193.6,11.5,15.7,4.4,84.5
TURB016,FARM10,2026-01-02T03:30:00Z,2026-01-02T03:34:00Z,3011.7,10.7,14.6,2.8,84.5
TURB016,FARM10,2026-01-02T03:35:00Z,2026-01-02T03:36:00Z,2187.4,9.3,12.6,1.9,83.7
TURB016,FARM10,2026-01-02T03:40:00Z,2026-01-02T03:42:00Z,2386.7,9.8,13.7,3.6,83.1
TURB016,FARM10,2026-01-02T03:45:00Z,2026-01-02T03:47:00Z,2149.5,9.6,13.0,2.5,82.5
TURB016,FARM10,2026-01-02T03:50:00Z,2026-01-02T03:52:00Z,2346.0,9.7,13.0,1.7,81.7
TURB016,FARM10,2026-01-02T03:55:00Z,2026-01-02T03:56:00Z,2549.8,9.4,12.7,2.7,81.6
TURB016,FARM10,2026-01-02T04:00:00Z,2026-01-02T04:01:00Z,2164.6,9.5,12.9,2.1,80.9
TURB016,FARM10,2026-01-02T04:05:00Z,2026-01-02T04:09:00Z,2978.7,10.9,14.7,1.5,81.4
TURB016,FARM10,2026-01-02T04:10:00Z,2026-01-02T04:13:00Z,2939.4,11.7,15.6,2.7,81.7
TURB016,FARM10,2026-01-02T04:15:00Z,2026-01-02T04:19:00Z,2933.1,10.9,14.7,1.8,82.1
TURB016,FARM10,2026-01-02T04:20:00Z,2026-01-02T04:22:00Z,3302.7,12.1,16.3,1.8,82.4
TURB016,FARM10,2026-01-02T04:25:00Z,2026-01-02T04:29:00Z,3500.0,12.3,15.7,2.7,83.1
TURB016,FARM10,2026-01-02T04:30:00Z,2026-01-02T04:32:00Z,2604.1,11.1,15.0,1.8,82.8
TURB016,FARM10,2026-01-02T04:35:00Z,2026-01-02T04:47:00Z,3144.4,11.7,15.9,0.6,82.9
TURB016,FARM10,2026-01-02T04:40:00Z,2026-01-02T04:42:00Z,2704.4,11.5,15.6,2.1,82.7
TURB016,FARM10,2026-01-02T04:45:00Z,2026-01-02T04:47:00Z,3247.4,11.0,14.7,3.3,83.5
TURB016,FARM10,2026-01-02T04:50:00Z,2026-01-02T04:53:00Z,3161.3,12.5,15.9,2.8,83.4
TURB016,FARM10,2026-01-02T04:55:00Z,2026-01-02T04:57:00Z,3173.4,12.2,16.3,1.5,83.9
TURB016,FARM10,2026-01-02T05:00:00Z,2026-01-02T05:04:00Z,3500.0,13.0,15.8,4.4,84.3
TURB016,FARM10,2026-01-02T05:05:00Z,2026-01-02T05:08:00Z,3350.2,13.8,16.4,5.4,84.8
TURB016,FARM10,2026-01-02T05:10:00Z,2026-01-02T05:15:00Z,3471.7,15.5,16.0,8.8,85.4
TURB016,FARM10,2026-01-02T05:15:00Z,2026-01-02T05:34:00Z,3500.0,15.8,15.6,9.0,86.3
TURB016,FARM10,2026-01-02T05:25:00Z,2026-01-02T05:26:00Z,3500.0,13.0,15.7,3.5,87.0
TURB016,FARM10,2026-01-02T05:30:00Z,2026-01-02T05:35:00Z,3216.7,13.9,15.8,4.4,86.8
TURB016,FARM10,2026-01-02T05:35:00Z,2026-01-02T05:40:00Z,3073.7,14.0,16.2,5.8,86.7
TURB016,FARM10,2026-01-02T05:40:00Z,2026-01-02T05:44:00Z,3122.3,13.3,15.8,4.5,86.6
TURB016,FARM10,2026-01-02T05:45:00Z,2026-01-02T05:47:00Z,3395.8,13.7,16.7,5.2,86.7
TURB016,FARM10,2026-01-02T05:50:00Z,2026-01-02T05:55:00Z,3061.0,12.3,15.9,2.9,86.4
TURB016,FARM10,2026-01-02T05:55:00Z,2026-01-02T05:59:00Z,3165.9,11.3,15.3,1.6,86.2
TURB016,FARM10,2026-01-02T06:00:00Z,2026-01-02T06:17:00Z,3500.0,12.3,15.9,2.5,86.5
TURB016,FARM10,2026-01-02T06:05:00Z,2026-01-02T06:10:00Z,3149.3,11.9,15.9,1.9,86.7
TURB016,FARM10,2026-01-02T06:10:00Z,2026-01-02T06:15:00Z,3464.8,12.9,15.5,4.0,86.7
TURB016,FARM10,2026-01-02T06:15:00Z,2026-01-02T06:20:00Z,3189.2,12.1,15.9,2.5,86.4
TURB016,FARM10,2026-01-02T06:20:00Z,2026-01-02T06:24:00Z,3166.3,12.4,15.8,2.7,86.5
TURB016,FARM10,2026-01-02T06:25:00Z,2026-01-02T06:30:00Z,3095.4,11.4,15.1,1.9,86.5
TURB016,FARM10,2026-01-02T06:30:00Z,2026-01-02T06:55:00Z,2903.7,11.1,14.9,41.0,86.1
TURB016,FARM10,2026-01-02T06:35:00Z,2026-01-02T06:36:00Z,2629.7,10.5,14.3,41.0,85.1
TURB016,FARM10,2026-01-02T06:40:00Z,2026-01-02T06:42:00Z,2969.8,11.0,14.3,41.0,85.1
TURB016,FARM10,2026-01-02T06:45:00Z,2026-01-02T06:47:00Z,2607.3,10.8,15.0,41.0,84.5
TURB016,FARM10,2026-01-02T06:50:00Z,2026-01-02T06:55:00Z,2909.5,11.2,15.0,41.0,84.5
TURB016,FARM10,2026-01-02T06:55:00Z,2026-01-02T06:59:00Z,2699.3,10.6,13.6,41.0,84.4
TURB016,FARM10,2026-01-02T07:00:00Z,2026-01-02T07:03:00Z,2254.2,10.0,13.2,41.0,83.8
TURB016,FARM10,2026-01-02T07:10:00Z,2026-01-02T07:15:00Z,2224.4,9.2,11.8,41.0,81.5
TURB016,FARM10,2026-01-02T07:15:00Z,2026-01-02T07:20:00Z,2126.1,9.5,12.3,41.0,80.9
TURB016,FARM10,2026-01-02T07:20:00Z,2026-01-02T07:23:00Z,2259.9,10.4,13.8,41.0,80.8
TURB016,FARM10,2026-01-02T07:25:00Z,2026-01-02T07:28:00Z,2612.5,11.1,15.3,41.0,81.0
TURB016,FARM10,2026-01-02T07:30:00Z,2026-01-02T07:35:00Z,2477.7,10.1,13.8,41.0,81.0
TURB016,FARM10,2026-01-02T07:35:00Z,2026-01-02T07:39:00Z,2405.0,10.2,13.5,41.0,81.0
TURB016,FARM10,2026-01-02T07:40:00Z,2026-01-02T07:41:00Z,2442.6,10.0,13.0,41.0,80.9
TURB016,FARM10,2026-01-02T07:45:00Z,2026-01-02T07:47:00Z,2463.8,10.4,14.0,41.0,81.0
TURB016,FARM10,2026-01-02T07:50:00Z,2026-01-02T07:53:00Z,2427.6,10.0,13.9,41.0,81.2
TURB016,FARM10,2026-01-02T07:55:00Z,2026-01-02T07:57:00Z,2121.5,9.0,11.8,41.0,80.8
TURB016,FARM10,2026-01-02T08:00:00Z,2026-01-02T08:01:00Z,2211.5,10.0,13.6,41.0,80.8
TURB016,FARM10,2026-01-02T08:05:00Z,2026-01-02T08:07:00Z,2288.8,9.6,12.9,41.0,81.0
TURB016,FARM10,2026-01-02T08:10:00Z,2026-01-02T08:11:00Z,2451.7,10.3,13.9,41.0,80.6
TURB016,FARM10,2026-01-02T08:15:00Z,2026-01-02T08:19:00Z,2342.5,10.0,13.6,41.0,81.0
TURB016,FARM10,2026-01-02T08:25:00Z,2026-01-02T08:27:00Z,2465.0,9.8,12.7,41.0,81.7
TURB016,FARM10,2026-01-02T08:30:00Z,2026-01-02T08:31:00Z,2194.4,9.6,12.6,41.0,81.3
TURB016,FARM10,2026-01-02T08:35:00Z,2026-01-02T08:39:00Z,2812.6,10.9,14.3,41.0,81.8
TURB016,FARM10,2026-01-02T08:40:00Z,2026-01-02T08:41:00Z,2291.0,10.2,13.9,41.0,81.3
TURB016,FARM10,2026-01-02T08:45:00Z,2026-01-02T08:47:00Z,2520.9,11.0,14.8,41.0,81.5
TURB016,FARM10,2026-01-02T08:50:00Z,2026-01-02T08:53:00Z,2331.8,10.1,13.4,41.0,81.4
TURB016,FARM10,2026-01-02T08:55:00Z,2026-01-02T08:57:00Z,2027.4,9.4,12.6,41.0,80.9
TURB016,FARM10,2026-01-02T09:00:00Z,2026-01-02T09:04:00Z,2306.1,9.9,12.9,41.0,80.8
TURB016,FARM10,2026-01-02T09:05:00Z,2026-01-02T09:08:00Z,2931.0,11.2,15.0,41.0,81.6
TURB016,FARM10,2026-01-02T09:10:00Z,2026-01-02T09:12:00Z,2677.0,11.4,15.4,41.0,81.9
TURB016,FARM10,2026-01-02T09:15:00Z,2026-01-02T09:17:00Z,2193.5,9.8,12.6,41.0,81.9
TURB016,FARM10,2026-01-02T09:20:00Z,2026-01-02T09:25:00Z,1872.5,8.8,11.5,41.0,81.0
TURB016,FARM10,2026-01-02T09:25:00Z,2026-01-02T09:26:00Z,1807.3,8.8,11.6,41.0,80.6
TURB016,FARM10,2026-01-02T09:30:00Z,2026-01-02T09:33:00Z,1768.8,8.9,12.2,41.0,80.0
TURB016,FARM10,2026-01-02T09:35:00Z,2026-01-02T09:40:00Z,1920.4,9.7,12.7,41.0,79.5
TURB016,FARM10,2026-01-02T09:40:00Z,2026-01-02T09:42:00Z,2109.7,9.9,13.1,41.0,79.9
TURB016,FARM10,2026-01-02T09:45:00Z,2026-01-02T09:47:00Z,2620.8,11.1,15.0,41.0,80.7
TURB016,FARM10,2026-01-02T09:50:00Z,2026-01-02T09:53:00Z,2895.9,11.6,15.5,41.0,81.3
TURB016,FARM10,2026-01-02T09:55:00Z,2026-01-02T09:57:00Z,2532.3,11.6,15.6,41.0,81.7
TURB016,FARM10,2026-01-02T10:00:00Z,2026-01-02T10:02:00Z,2504.8,12.7,16.3,41.0,81.8
TURB016,FARM10,2026-01-02T10:05:00Z,2026-01-02T10:08:00Z,2844.3,13.4,15.7,41.0,82.4
TURB016,FARM10,2026-01-02T10:10:00Z,2026-01-02T10:13:00Z,2437.1,12.9,16.3,41.0,82.5
TURB016,FARM10,2026-01-02T10:15:00Z,2026-01-02T10:16:00Z,2646.9,12.6,15.8,41.0,83.3
TURB016,FARM10,2026-01-02T10:20:00Z,2026-01-02T10:25:00Z,2922.2,12.7,15.9,41.0,84.0
TURB016,FARM10,2026-01-02T10:25:00Z,2026-01-02T10:30:00Z,2290.7,10.9,13.1,41.0,83.9
TURB016,FARM10,2026-01-02T10:30:00Z,2026-01-02T10:31:00Z,2518.5,11.1,14.9,41.0,84.0
TURB016,FARM10,2026-01-02T10:35:00Z,2026-01-02T10:37:00Z,2586.0,11.2,15.1,41.0,84.3
TURB016,FARM10,2026-01-02T10:40:00Z,2026-01-02T10:42:00Z,2329.6,11.8,15.4,41.0,83.8
TURB016,FARM10,2026-01-02T10:45:00Z,2026-01-02T10:50:00Z,2320.1,11.5,15.2,41.0,83.5
TURB016,FARM10,2026-01-02T10:50:00Z,2026-01-02T10:52:00Z,2471.0,11.8,16.2,41.0,84.0
TURB016,FARM10,2026-01-02T10:55:00Z,2026-01-02T10:59:00Z,2578.1,12.5,16.4,41.0,84.3
TURB016,FARM10,2026-01-02T11:00:00Z,2026-01-02T11:03:00Z,2576.6,13.2,16.2,41.0,84.6
TURB016,FARM10,2026-01-02T11:05:00Z,2026-01-02T11:09:00Z,2702.6,13.4,16.4,41.0,84.6
TURB016,FARM10,2026-01-02T11:10:00Z,2026-01-02T11:13:00Z,2666.3,12.6,15.8,41.0,84.7
TURB016,FARM10,2026-01-02T11:15:00Z,2026-01-02T11:16:00Z,2265.5,11.8,15.6,41.0,84.3
TURB016,FARM10,2026-01-02T11:20:00Z,2026-01-02T11:22:00Z,2690.4,12.4,16.0,41.0,84.6
TURB016,FARM10,2026-01-02T11:25:00Z,2026-01-02T11:26:00Z,2438.0,12.7,15.9,41.0,84.6
TURB016,FARM10,2026-01-02T11:30:00Z,2026-01-02T11:34:00Z,2526.2,13.1,16.0,41.0,84.6
TURB016,FARM10,2026-01-02T11:35:00Z,2026-01-02T11:40:00Z,2733.9,12.7,16.5,41.0,85.3
TURB016,FARM10,2026-01-02T11:40:00Z,2026-01-02T11:45:00Z,2457.3,13.1,16.0,41.0,85.2
TURB016,FARM10,2026-01-02T11:45:00Z,2026-01-02T11:50:00Z,2185.1,13.8,15.8,41.0,84.8
TURB016,FARM10,2026-01-02T11:50:00Z,2026-01-02T11:55:00Z,2263.7,13.4,16.3,41.0,84.8
TURB016,FARM10,2026-01-02T11:55:00Z,2026-01-02T11:59:00Z,2373.8,14.0,16.3,41.0,84.9
TURB016,FARM10,2026-01-02T12:00:00Z,2026-01-02T12:05:00Z,2642.6,14.0,16.0,41.0,85.2
TURB016,FARM10,2026-01-02T12:05:00Z,2026-01-02T12:10:00Z,2346.7,13.9,15.8,41.0,84.8
TURB016,FARM10,2026-01-02T12:10:00Z,2026-01-02T12:13:00Z,2445.4,14.9,17.1,41.0,85.0
TURB016,FARM10,2026-01-02T12:15:00Z,2026-01-02T12:18:00Z,2571.9,15.5,16.1,41.0,85.1
TURB016,FARM10,2026-01-02T12:20:00Z,2026-01-02T12:25:00Z,2434.3,14.8,15.6,41.0,85.3
TURB016,FARM10,2026-01-02T12:25:00Z,2026-01-02T12:27:00Z,2109.6,14.7,15.8,41.0,85.2
TURB016,FARM10,2026-01-02T12:30:00Z,2026-01-02T12:35:00Z,2456.1,15.5,15.9,41.0,85.5
TURB016,FARM10,2026-01-02T12:35:00Z,2026-01-02T12:39:00Z,2327.7,14.5,16.0,41.0,85.2
TURB016,FARM10,2026-01-02T12:40:00Z,2026-01-02T12:44:00Z,2445.9,16.3,16.6,41.0,85.5
TURB016,FARM10,2026-01-02T12:45:00Z,2026-01-02T12:46:00Z,2245.0,15.1,16.0,41.0,85.7
TURB016,FARM10,2026-01-02T12:50:00Z,2026-01-02T12:51:00Z,2545.5,15.0,16.6,41.0,86.1
TURB016,FARM10,2026-01-02T12:55:00Z,2026-01-02T13:06:00Z,2532.9,14.0,16.9,41.0,86.7
TURB016,FARM10,2026-01-02T13:00:00Z,2026-01-02T13:03:00Z,2434.7,14.5,15.6,41.0,86.2
TURB016,FARM10,2026-01-02T13:05:00Z,2026-01-02T13:10:00Z,2362.0,14.3,16.3,41.0,86.5
TURB016,FARM10,2026-01-02T13:10:00Z,2026-01-02T13:15:00Z,2413.9,14.3,15.6,41.0,86.7
TURB016,FARM10,2026-01-02T13:15:00Z,2026-01-02T13:18:00Z,2482.7,14.9,16.2,41.0,86.9
TURB016,FARM10,2026-01-02T13:20:00Z,2026-01-02T13:22:00Z,2433.5,14.3,15.8,41.0,87.1
TURB016,FARM10,2026-01-02T13:25:00Z,2026-01-02T13:29:00Z,2275.9,12.2,15.7,41.0,87.2
TURB016,FARM10,2026-01-02T13:30:00Z,2026-01-02T13:33:00Z,2285.5,13.0,15.4,41.0,87.0
TURB016,FARM10,2026-01-02T13:35:00Z,2026-01-02T13:38:00Z,2052.1,14.0,16.3,41.0,86.6
TURB016,FARM10,2026-01-02T13:40:00Z,2026-01-02T13:41:00Z,2330.1,13.1,15.6,41.0,86.4
TURB016,FARM10,2026-01-02T13:45:00Z,2026-01-02T13:50:00Z,2218.1,13.6,16.0,41.0,86.7
TURB016,FARM10,2026-01-02T13:50:00Z,2026-01-02T13:54:00Z,2234.1,12.7,16.4,41.0,86.8
TURB016,FARM10,2026-01-02T13:55:00Z,2026-01-02T13:58:00Z,2028.4,11.8,15.7,41.0,86.5
TURB016,FARM10,2026-01-02T14:00:00Z,2026-01-02T14:05:00Z,2297.8,11.7,15.3,41.0,86.5
TURB016,FARM10,2026-01-02T14:05:00Z,2026-01-02T14:08:00Z,2019.2,12.2,15.0,41.0,86.2
TURB016,FARM10,2026-01-02T14:10:00Z,2026-01-02T14:11:00Z,2186.5,12.5,16.0,41.0,86.3
TURB016,FARM10,2026-01-02T14:15:00Z,2026-01-02T14:19:00Z,2165.0,12.5,16.2,41.0,86.2
TURB016,FARM10,2026-01-02T14:20:00Z,2026-01-02T14:25:00Z,2246.8,12.9,16.2,41.0,86.6
TURB016,FARM10,2026-01-02T14:25:00Z,2026-01-02T14:26:00Z,2217.9,12.2,16.2,41.0,86.7
TURB016,FARM10,2026-01-02T14:30:00Z,2026-01-02T14:33:00Z,2175.4,11.6,15.9,41.0,86.8
TURB016,FARM10,2026-01-02T14:35:00Z,2026-01-02T14:38:00Z,2278.0,12.4,16.6,41.0,87.1
TURB016,FARM10,2026-01-02T14:40:00Z,2026-01-02T14:44:00Z,2049.7,11.9,16.2,41.0,86.8
TURB016,FARM10,2026-01-02T14:45:00Z,2026-01-02T14:46:00Z,1962.5,12.5,16.4,41.0,86.4
TURB016,FARM10,2026-01-02T14:50:00Z,2026-01-02T14:54:00Z,2244.0,13.7,15.3,41.0,86.8
TURB016,FARM10,2026-01-02T14:55:00Z,2026-01-02T15:00:00Z,2010.0,13.9,15.6,41.0,86.8
TURB016,FARM10,2026-01-02T15:00:00Z,2026-01-02T15:01:00Z,2052.9,14.5,16.2,41.0,86.9
TURB016,FARM10,2026-01-02T15:05:00Z,2026-01-02T15:07:00Z,2089.0,13.2,16.0,41.0,86.7
TURB016,FARM10,2026-01-02T15:10:00Z,2026-01-02T15:12:00Z,1762.6,13.3,16.0,41.0,85.9
TURB016,FARM10,2026-01-02T15:15:00Z,2026-01-02T15:19:00Z,1881.4,13.9,15.8,41.0,85.8
TURB016,FARM10,2026-01-02T15:20:00Z,2026-01-02T15:23:00Z,1941.8,12.1,16.0,41.0,85.5
TURB016,FARM10,2026-01-02T15:25:00Z,2026-01-02T15:29:00Z,2111.1,12.8,15.7,41.0,86.0
TURB016,FARM10,2026-01-02T15:30:00Z,2026-01-02T15:32:00Z,2111.8,12.8,16.2,41.0,86.3
TURB016,FARM10,2026-01-02T15:35:00Z,2026-01-02T15:36:00Z,1839.8,13.1,15.2,41.0,86.6
TURB016,FARM10,2026-01-02T15:40:00Z,2026-01-02T15:44:00Z,2110.5,12.7,16.1,41.0,86.8
TURB016,FARM10,2026-01-02T15:45:00Z,2026-01-02T15:48:00Z,1967.6,12.2,16.5,41.0,86.9
TURB016,FARM10,2026-01-02T15:50:00Z,2026-01-02T15:54:00Z,1850.6,12.7,16.2,41.0,86.8
TURB016,FARM10,2026-01-02T15:55:00Z,2026-01-02T15:57:00Z,2024.0,11.7,15.2,41.0,86.7
TURB016,FARM10,2026-01-02T16:00:00Z,2026-01-02T16:03:00Z,1894.0,11.6,15.7,41.0,86.7
TURB016,FARM10,2026-01-02T16:05:00Z,2026-01-02T16:07:00Z,1680.5,11.2,14.7,41.0,86.4
TURB016,FARM10,2026-01-02T16:10:00Z,2026-01-02T16:12:00Z,1465.0,11.0,14.7,41.0,85.3
TURB016,FARM10,2026-01-02T16:15:00Z,2026-01-02T16:16:00Z,1770.1,10.9,13.7,41.0,85.5
TURB016,FARM10,2026-01-02T16:20:00Z,2026-01-02T16:23:00Z,1725.8,10.8,14.0,41.0,85.1
TURB016,FARM10,2026-01-02T16:25:00Z,2026-01-02T16:28:00Z,1614.9,11.3,15.5,41.0,84.7
TURB016,FARM10,2026-01-02T16:30:00Z,2026-01-02T16:35:00Z,1656.9,10.9,14.3,41.0,84.6
TURB016,FARM10,2026-01-02T16:35:00Z,2026-01-02T16:36:00Z,1469.3,11.7,15.5,41.0,84.2
TURB016,FARM10,2026-01-02T16:40:00Z,2026-01-02T16:43:00Z,1901.2,11.8,15.4,41.0,85.1
TURB016,FARM10,2026-01-02T16:45:00Z,2026-01-02T16:46:00Z,1946.7,13.4,16.5,41.0,85.6
